Day,Home,Away,Conference_Game
18,La Salle,Murray St.,0
18,St. Thomas,Dayton,0
18,Tennessee,Florida,1
18,San Diego,Loyola Marymount,1
18,Tulane,North Texas,1
18,UNC Greensboro,Presbyterian,1
18,Louisiana,Stonehill,0
18,Ohio St.,Alabama A&M,0
18,Northwestern,Indiana,1
18,Drake,Valparaiso,1
18,Buffalo,Northern Illinois,1
18,Massachusetts,Louisville,0
18,Southern Illinois,Western Kentucky,0
18,UMass Lowell,SIU Edwardsville,0
18,Oakland,Elon,0
18,Jacksonville,James Madison,0
18,South Dakota St.,Weber St.,0
18,Pittsburgh,Florida St.,1
18,Texas A&M Corpus Chris,East Texas A&M,1
18,Texas Tech,American,0
18,Mercer,Towson,0
18,UCLA,Southeastern Louisiana,0
18,SMU,Mississippi Valley St.,0
18,Troy,South Alabama,1
18,Auburn,Cal St. Bakersfield,0
18,Minnesota,USC,1
18,Virginia,N.C. State,1
18,Kansas St.,Iowa St.,1
18,Fairfield,Sacred Heart,1
18,Gardner Webb,UNC Asheville,1
18,Notre Dame,Charlotte,0
18,Milwaukee,Wright St.,1
18,Detroit Mercy,Northern Kentucky,1
18,Bucknell,Army,1
18,BYU,Kansas,1
19,Rice,UAB,1
19,Evansville,Buffalo,0
19,Florida,Auburn,1
19,Gardner Webb,Temple,0
19,Gonzaga,Portland,1
19,Georgia Southern,Ohio St.,0
19,USC,Northwestern,1
19,Texas Tech,Oklahoma St.,1
19,Oklahoma,South Carolina,1
19,Iowa St.,Northern Kentucky,0
19,Texas,Kentucky,1
19,East Tennessee St.,Samford,1
19,UT Arlington,Seattle,1
19,Mississippi Valley St.,Arkansas Pine Bluff,1
19,Cal Poly,Southeast Missouri St.,0
19,Georgia St.,Texas St.,1
19,Villanova,Michigan,0
19,Stonehill,Seton Hall,0
19,New Mexico St.,Furman,0
19,American,Davidson,0
19,Valparaiso,UNC Wilmington,0
19,Lipscomb,Austin Peay,1
19,Delaware,Ohio,0
19,Tennessee Martin,Pepperdine,0
19,Old Dominion,High Point,0
19,Florida Atlantic,Saint Mary's,0
19,Eastern Kentucky,Central Arkansas,1
19,Morehead St.,UTEP,0
19,DePaul,Xavier,1
19,Longwood,Southern Utah,0
19,Akron,Western Michigan,1
19,Tennessee St.,Tennessee Tech,1
19,Denver,South Dakota St.,1
19,Stanford,California,1
19,James Madison,UMass Lowell,0
19,Alcorn St.,Texas Southern,1
19,Mercyhurst,Northern Arizona,0
19,San Diego St.,Air Force,1
19,Brown,Wright St.,0
19,Stephen F. Austin,Tarleton St.,1
19,Campbell,Hofstra,1
19,Army,San Jose St.,0
19,Saint Francis,Oakland,0
19,Rutgers,Maryland,1
19,Mercer,Chattanooga,1
19,Boston University,Navy,1
19,Delaware St.,North Carolina Central,1
19,South Alabama,Appalachian St.,1
19,San Diego,Texas A&M,0
19,Central Michigan,Toledo,1
20,NJIT,Georgia,0
20,Norfolk St.,Howard,1
20,Old Dominion,Louisiana Monroe,1
20,Montana,California,0
20,Rider,Iona,1
20,Army,Arkansas Pine Bluff,0
20,Elon,Charleston,1
20,UC Santa Barbara,Cal Poly,1
20,Nevada,Boise St.,1
20,Mercyhurst,Saint Francis,1
20,Pepperdine,Portland,1
20,Pittsburgh,Virginia Tech,1
20,Drexel,Quinnipiac,0
20,Colorado,UCF,1
20,Monmouth,Tennessee Tech,0
20,Utah,West Virginia,1
20,Purdue Fort Wayne,Detroit Mercy,1
20,Maryland,USC,1
20,Duke,Georgia Tech,1
20,Cleveland St.,Green Bay,1
20,Wake Forest,Boston University,0
20,Michigan,Stony Brook,0
20,VCU,Southern Miss,0
20,Stetson,Queens,1
20,Seton Hall,Saint Louis,0
20,Idaho St.,Marist,0
20,Buffalo,Central Michigan,1
20,Lehigh,American,1
20,Saint Peter's,Siena,1
20,James Madison,Gardner Webb,0
20,Florida Atlantic,Lafayette,0
20,Winthrop,Temple,0
20,Alabama,Kentucky,1
20,Florida Gulf Coast,Central Arkansas,1
20,Iowa St.,Arizona,1
20,South Alabama,Marshall,1
20,Syracuse,Stanford,1
20,Wyoming,San Jose St.,1
20,Tennessee Martin,Tennessee St.,1
20,Western Kentucky,Florida A&M,0
20,Long Beach St.,Appalachian St.,0
20,Wright St.,Canisius,0
20,UAB,Rice,1
20,Houston Christian,McNeese St.,1
20,Georgetown,Notre Dame,0
21,FIU,Middle Tennessee,1
21,Texas Southern,Southeast Missouri St.,0
21,New Orleans,Loyola Chicago,0
21,Charlotte,Wichita St.,1
21,Minnesota,UCLA,1
21,Mississippi,Tennessee,1
21,San Francisco,Saint Mary's,1
21,Coastal Carolina,Marshall,1
21,North Alabama,Eastern Kentucky,1
21,BYU,UCF,1
21,Eastern Washington,Sacramento St.,1
21,Morgan St.,South Florida,0
21,Boston College,Virginia,1
21,Oklahoma,North Carolina A&T,0
21,Purdue,Nebraska,1
21,South Alabama,Tarleton St.,0
21,North Florida,Stony Brook,0
21,UT Rio Grande Valley,Penn St.,0
21,Brown,James Madison,0
21,Bowling Green,Western Michigan,1
21,N.C. State,Miami FL,1
21,Mercer,Illinois Chicago,0
21,Arizona,Iowa St.,1
21,Eastern Illinois,SIU Edwardsville,1
21,Kansas,Canisius,0
21,Cal St. Fullerton,Long Beach St.,1
21,Grand Canyon,Oral Roberts,0
21,Pacific,Loyola Marymount,1
21,Maine,Xavier,0
21,Lamar,McNeese St.,1
21,Northwestern St.,Texas St.,0
21,Georgetown,Green Bay,0
21,Mount St. Mary's,Incarnate Word,0
21,Southern Illinois,Evansville,1
21,Southern Miss,George Washington,0
21,Tennessee Tech,Morehead St.,1
21,Bucknell,Wofford,0
21,LIU,Howard,0
21,UC Davis,Furman,0
21,Central Arkansas,Stetson,1
21,Rutgers,USC,1
21,Navy,Lafayette,1
21,Northwestern,NJIT,0
21,Auburn,Eastern Michigan,0
21,Air Force,Fresno St.,1
21,St. John's,Utah Valley,0
21,Boise St.,Colorado St.,1
21,Le Moyne,Fairleigh Dickinson,1
21,UNC Greensboro,Niagara,0
21,Akron,UNLV,0
22,UC Davis,Stony Brook,0
22,Holy Cross,Georgia Tech,0
22,South Alabama,Arkansas St.,1
22,Western Kentucky,East Carolina,0
22,Auburn,Florida,1
22,Cal St. Bakersfield,Cal Poly,1
22,Western Michigan,Kent St.,1
22,Monmouth,Elon,1
22,Montana,Northern Arizona,1
22,Colorado St.,Tennessee Martin,0
22,UMBC,Colgate,0
22,SMU,Pittsburgh,1
22,Boise St.,Utah St.,1
22,Morehead St.,Tennessee St.,1
22,Ohio,Central Michigan,1
22,Arkansas,Texas A&M,1
22,Delaware St.,Howard,1
22,Nebraska,Oregon,1
22,Binghamton,Milwaukee,0
22,Texas Southern,Alcorn St.,1
22,Duquesne,North Texas,0
22,Oral Roberts,South Dakota St.,1
22,Arizona St.,Iowa St.,1
22,Nevada,Maine,0
22,Notre Dame,N.C. State,1
22,South Dakota,Oklahoma,0
22,William & Mary,Canisius,0
22,Iowa,Minnesota,1
22,Navy,Cornell,0
22,Wofford,Chattanooga,1
22,Southeastern Louisiana,East Texas A&M,1
22,Northeastern,Charleston,1
22,Long Beach St.,Nicholls St.,0
22,Loyola Chicago,Fordham,1
22,Norfolk St.,New Mexico,0
22,Syracuse,Illinois Chicago,0
22,Central Arkansas,Mississippi,0
22,Incarnate Word,Washington,0
22,Providence,San Jose St.,0
22,Eastern Michigan,Buffalo,1
22,Albany,NJIT,1
22,FIU,Tulane,0
22,LIU,Sam Houston St.,0
22,Marquette,Georgetown,1
22,Appalachian St.,Southern Miss,1
22,BYU,Saint Joseph's,0
22,Marist,Quinnipiac,1
22,Rutgers,Northwestern,1
22,Miami FL,Alabama A&M,0
22,Towson,UNC Wilmington,1
23,Furman,East Tennessee St.,1
23,UTEP,Louisiana Tech,1
23,Delaware,Campbell,1
23,Army,Loyola MD,1
23,Connecticut,Georgia Southern,0
23,High Point,Ball St.,0
23,Charlotte,Temple,1
23,Loyola Chicago,Siena,0
23,William & Mary,Charleston,1
23,South Dakota St.,Oral Roberts,1
23,Illinois Chicago,Cal St. Northridge,0
23,Purdue Fort Wayne,Cleveland St.,1
23,TCU,Cincinnati,1
23,Alabama,Arizona,0
23,East Carolina,Xavier,0
23,Boston College,UC San Diego,0
23,Lipscomb,Michigan St.,0
23,Drexel,South Carolina St.,0
23,North Alabama,Bellarmine,1
23,Iona,Marist,1
23,Washington St.,Loyola Marymount,1
23,South Dakota,Akron,0
23,Belmont,Drake,1
23,Utah St.,UNLV,1
23,Fordham,George Washington,1
23,Mount St. Mary's,Niagara,1
23,SMU,Virginia Tech,1
23,Bowling Green,Old Dominion,0
23,St. Thomas,UMKC,1
23,Mississippi,Vermont,0
23,Jacksonville,Stetson,1
23,North Texas,VCU,0
23,Western Kentucky,Youngstown St.,0
23,McNeese St.,Lamar,1
23,Rutgers,Minnesota,1
23,New Mexico,Fresno St.,1
23,Colorado St.,Incarnate Word,0
23,UC Davis,Cal St. Fullerton,1
23,Kansas,Baylor,1
23,Maryland Eastern Shore,Howard,1
23,Robert Morris,IU Indy,1
23,Monmouth,West Georgia,0
23,Georgia Tech,Louisville,1
24,Southeast Missouri St.,Eastern Michigan,0
24,North Texas,Samford,0
24,UTEP,Jacksonville St.,1
24,BYU,Arizona St.,1
24,Dayton,Ohio,0
24,Holy Cross,Colgate,1
24,Butler,Wofford,0
24,Lafayette,Loyola MD,1
24,Davidson,George Washington,1
24,Washington,Michigan,1
24,Florida Atlantic,La Salle,0
24,Wright St.,Lipscomb,0
24,Northern Arizona,Akron,0
24,Long Beach St.,Cal St. Bakersfield,1
24,Idaho,UNC Greensboro,0
24,Colorado St.,Fresno St.,1
24,Loyola Chicago,Duquesne,1
24,Southern Miss,Arkansas St.,1
24,North Dakota St.,Colorado,0
24,Bryant,Hawaii,0
24,Lindenwood,Kennesaw St.,0
24,Wyoming,Nevada,1
24,Sacred Heart,Niagara,1
24,Canisius,Texas St.,0
24,Albany,San Francisco,0
24,NJIT,Vermont,1
24,Georgia,Evansville,0
24,Notre Dame,Syracuse,1
24,Xavier,Villanova,1
24,Wisconsin,Purdue,1
24,Kent St.,Louisiana,0
24,Georgia Southern,Appalachian St.,1
24,Vanderbilt,Mississippi St.,1
24,Mississippi,Western Michigan,0
24,Middle Tennessee,FIU,1
24,IU Indy,Utah,0
24,San Jose St.,Air Force,1
24,Pittsburgh,Idaho St.,0
24,UT Rio Grande Valley,Virginia,0
24,Pepperdine,Washington St.,1
24,UC Riverside,UC Davis,1
24,Arkansas Pine Bluff,Alabama A&M,1
24,Cal Baptist,Grand Canyon,1
24,Baylor,Milwaukee,0
24,Fairfield,Rider,1
24,Oregon,Northwestern,1
24,New Orleans,East Texas A&M,1
24,Florida Gulf Coast,Auburn,0
24,South Florida,Rice,1
24,Stonehill,Connecticut,0
25,USC Upstate,Gardner Webb,1
25,Missouri St.,Indiana St.,1
25,Cal St. Fullerton,Monmouth,0
25,Western Kentucky,FIU,1
25,California,Clemson,1
25,Penn St.,Purdue,1
25,Bethune Cookman,Mississippi Valley St.,1
25,Merrimack,Alcorn St.,0
25,Central Arkansas,Lipscomb,1
25,Kansas St.,Chattanooga,0
25,Utah,Houston,1
25,Wright St.,Northern Kentucky,1
25,Stephen F. Austin,UT Arlington,1
25,Maryland,Bradley,0
25,Arizona St.,UNC Asheville,0
25,Eastern Illinois,Northwestern St.,0
25,Jacksonville,Queens,1
25,Coppin St.,South Carolina St.,1
25,Central Michigan,Akron,1
25,Cal St. Bakersfield,Grand Canyon,0
25,Ball St.,Wagner,0
25,Bryant,North Carolina Central,0
25,LIU,Fairleigh Dickinson,1
25,St. John's,Georgetown,1
25,Colgate,Arizona,0
25,Northern Illinois,LSU,0
25,The Citadel,VMI,1
25,Texas Southern,Southern,1
25,Kentucky,South Carolina,1
25,Sacramento St.,Montana,1
25,Ohio,Montana St.,0
25,Hawaii,Weber St.,0
25,Austin Peay,North Florida,1
25,Quinnipiac,Iona,1
25,Alabama St.,UTSA,0
25,Davidson,Dayton,1
25,Illinois,Iowa,1
25,Saint Peter's,Fairfield,1
25,Kent St.,Miami OH,1
25,Oral Roberts,St. Thomas,1
25,Cal Baptist,Saint Mary's,0
25,West Virginia,Iowa St.,1
25,UNC Wilmington,Campbell,1
25,Cleveland St.,Coastal Carolina,0
25,Notre Dame,SMU,1
25,East Tennessee St.,Duke,0
25,Hampton,San Diego St.,0
25,Tennessee Tech,Western Illinois,1
25,UAB,Binghamton,0
25,Virginia Tech,Georgia Tech,1
26,Boston University,Loyola MD,1
26,TCU,East Tennessee St.,0
26,Dartmouth,Columbia,1
26,Morehead St.,Southern Indiana,1
26,San Diego,Pepperdine,1
26,Furman,Louisville,0
26,Tennessee,Vanderbilt,1
26,Southeast Missouri St.,UNC Asheville,0
26,Princeton,Cornell,1
26,Siena,Arkansas Pine Bluff,0
26,N.C. State,Virginia Tech,1
26,Morgan St.,North Alabama,0
26,Virginia,Wake Forest,1
26,South Florida,UTSA,1
26,Quinnipiac,Sacred Heart,1
26,North Carolina,Oklahoma St.,0
26,Holy Cross,Notre Dame,0
26,Grand Canyon,Utah Valley,1
26,Wofford,Providence,0
26,Georgia Tech,Old Dominion,0
26,Southern Illinois,St. John's,0
26,Fresno St.,Wyoming,1
26,Northwestern St.,Southeastern Louisiana,1
26,Marshall,South Alabama,1
26,Idaho St.,Youngstown St.,0
26,UMBC,Vermont,1
26,Colorado,Kansas,1
26,Gonzaga,Loyola Marymount,1
26,Gardner Webb,Winthrop,1
26,Wisconsin,Samford,0
26,Missouri St.,UC San Diego,0
26,Charleston,Colgate,0
26,Penn St.,Rutgers,1
26,Illinois,Ohio St.,1
26,Rider,Saint Peter's,1
26,Fordham,Davidson,1
26,NJIT,Niagara,0
26,Hampton,Stony Brook,1
26,Cincinnati,The Citadel,0
26,Utah St.,San Diego St.,1
26,Mercyhurst,Merrimack,1
26,Illinois Chicago,Evansville,1
26,Saint Joseph's,La Salle,1
26,Cal St. Northridge,Duquesne,0
26,George Mason,Massachusetts,1
27,North Carolina A&T,Chicago St.,0
27,Stony Brook,Campbell,1
27,Hofstra,Elon,1
27,Davidson,Duquesne,1
27,Coppin St.,South Alabama,0
27,Stephen F. Austin,NJIT,0
27,Army,Colgate,1
27,Dartmouth,Brown,1
27,Alabama,Texas A&M,1
27,UNC Wilmington,St. Thomas,0
27,Baylor,West Virginia,1
27,Austin Peay,Manhattan,0
27,Marist,Fairfield,1
27,Oral Roberts,North Dakota,1
27,California,Syracuse,1
27,Michigan,San Diego St.,0
27,Miami OH,Western Michigan,1
27,Texas Southern,Wofford,0
27,Eastern Michigan,Akron,1
27,Northwestern,Purdue,1
27,Texas St.,Iona,0
27,Texas Tech,Arizona,1
27,Wichita St.,North Texas,1
27,Western Carolina,Florida Gulf Coast,0
27,Fordham,Rhode Island,1
27,Troy,Louisiana Monroe,1
27,Jacksonville St.,Kennesaw St.,1
27,UC Irvine,Eastern Washington,0
27,Kansas St.,Kentucky,0
27,Texas A&M Corpus Chris,Cal Poly,0
27,Western Kentucky,New Mexico St.,1
27,Florida St.,Virginia Tech,1
27,Winthrop,Charleston Southern,1
27,North Carolina Central,Murray St.,0
27,Mount St. Mary's,Georgetown,0
27,Nebraska Omaha,Morehead St.,0
27,St. John's,Alabama A&M,0
27,Washington,Nebraska,1
27,Tennessee,Colorado,0
27,George Washington,Longwood,0
27,Sacred Heart,Quinnipiac,1
27,Tennessee St.,Bowling Green,0
27,Arkansas,LSU,1
27,Saint Louis,William & Mary,0
27,American,Lafayette,1
27,VMI,Central Connecticut,0
27,Lehigh,Howard,0
27,Mississippi St.,Oklahoma,1
27,Auburn,Missouri,1
27,Providence,Butler,1
28,Little Rock,Western Illinois,1
28,Eastern Washington,Alabama St.,0
28,Louisiana Tech,Iowa St.,0
28,Marshall,Arkansas St.,1
28,Lehigh,Boston University,1
28,Nevada,Miami FL,0
28,Villanova,Marquette,1
28,Georgia,Mississippi,1
28,Montana,Montana St.,1
28,Monmouth,Northeastern,1
28,Drexel,Hofstra,1
28,Utah Tech,Colorado,0
28,Illinois,Liberty,0
28,Nebraska,USC,1
28,Illinois Chicago,Memphis,0
28,Sacred Heart,Kansas,0
28,Duke,North Carolina,1
28,Minnesota,Purdue,1
28,Duquesne,Loyola Chicago,1
28,Furman,American,0
28,East Carolina,Wichita St.,1
28,Fresno St.,Utah St.,1
28,N.C. State,Nicholls St.,0
28,Jackson St.,Southern,1
28,Eastern Illinois,Stonehill,0
28,Nebraska Omaha,Denver,1
28,Saint Louis,NJIT,0
28,New Mexico St.,FIU,1
28,Northern Colorado,BYU,0
28,Northern Kentucky,Oakland,1
28,Tulsa,Cincinnati,0
28,Saint Francis,Chicago St.,1
28,Tennessee Martin,SIU Edwardsville,1
28,UC Irvine,Weber St.,0
28,St. Bonaventure,Richmond,1
28,St. John's,Providence,1
28,Austin Peay,Queens,1
28,UCF,Arizona,1
28,Ohio,Toledo,1
28,Stephen F. Austin,Middle Tennessee,0
28,South Dakota St.,North Dakota St.,1
28,Colgate,Stetson,0
28,Coastal Carolina,Georgia St.,1
28,Colorado St.,Southeastern Louisiana,0
28,Oklahoma,Wisconsin,0
28,Charleston,Towson,1
28,Old Dominion,Northwestern St.,0
28,Oregon,Rutgers,1
28,UC Davis,North Dakota,0
28,Belmont,Mercyhurst,0
29,Florida Atlantic,North Dakota St.,0
29,Saint Mary's,Ohio St.,0
29,Mississippi,Vanderbilt,1
29,Detroit Mercy,Niagara,0
29,Canisius,Iona,1
29,The Citadel,Chattanooga,1
29,Manhattan,SMU,0
29,Drexel,Hampton,1
29,Navy,Army,1
29,Illinois St.,Valparaiso,1
29,Iowa,Maryland,1
29,Campbell,Northeastern,1
29,UT Arlington,Utah Valley,1
29,Idaho,San Francisco,0
29,Texas A&M Corpus Chris,Nicholls St.,1
29,Texas St.,James Madison,1
29,UCF,Western Michigan,0
29,Villanova,Jackson St.,0
29,Mercer,Wofford,1
29,UNC Asheville,East Texas A&M,0
29,Mississippi St.,Texas A&M,1
29,San Jose St.,Holy Cross,0
29,Northern Iowa,Butler,0
29,Stephen F. Austin,Elon,0
29,Pepperdine,Dayton,0
29,Virginia Tech,Stanford,1
29,Michigan,Wisconsin,1
29,Yale,Columbia,1
29,Rutgers,William & Mary,0
29,Eastern Washington,Northern Colorado,1
29,Xavier,Southeastern Louisiana,0
29,Wyoming,Boise St.,1
29,USC,Illinois,1
29,Miami OH,North Carolina A&T,0
29,Stetson,Florida Gulf Coast,1
29,Cleveland St.,Milwaukee,1
29,Tarleton St.,Grand Canyon,1
29,Longwood,Radford,1
29,Old Dominion,Southern Miss,1
29,Tennessee,Texas,1
29,Wagner,Saint Francis,1
29,Norfolk St.,Coppin St.,1
29,Green Bay,Georgia St.,0
29,UNC Wilmington,Samford,0
29,Alcorn St.,High Point,0
29,Long Beach St.,Ohio,0
30,Oakland,Milwaukee,1
30,Penn,James Madison,0
30,UT Rio Grande Valley,Pittsburgh,0
30,Northeastern,Northern Iowa,0
30,Chicago St.,LIU,1
30,Tennessee Martin,Oklahoma,0
30,Seton Hall,Creighton,1
30,Notre Dame,Mississippi Valley St.,0
30,Richmond,Rhode Island,1
30,Elon,Towson,1
30,Kansas St.,Arizona,1
30,LSU,Vanderbilt,1
30,Florida,Missouri,1
30,Canisius,Texas A&M,0
30,Drake,Loyola MD,0
30,Marquette,Butler,1
30,Eastern Michigan,Central Michigan,1
30,Alcorn St.,Grambling St.,1
30,Montana,BYU,0
30,San Jose St.,Fresno St.,1
30,Tarleton St.,UAB,0
30,UC Riverside,UC Santa Barbara,1
30,Kennesaw St.,Liberty,1
30,Columbia,Utah Valley,0
30,Army,Southeastern Louisiana,0
30,Maryland,Wright St.,0
30,UC San Diego,UC Irvine,1
30,Providence,Cincinnati,0
30,Iona,Sacred Heart,1
30,Illinois Chicago,Southern Illinois,1
30,Rutgers,Arkansas St.,0
30,Tennessee Tech,Le Moyne,0
30,UCF,Colorado,1
30,New Mexico,Colorado St.,1
30,Nebraska Omaha,Bethune Cookman,0
30,New Orleans,Nicholls St.,1
30,Pepperdine,Oregon St.,1
30,Massachusetts,Holy Cross,0
30,Texas Tech,Southern,0
30,Harvard,Monmouth,0
30,Hampton,UNC Wilmington,1
30,Cal Baptist,Navy,0
30,New Hampshire,Vermont,1
30,Michigan,Duke,0
30,NJIT,Incarnate Word,0
30,Jackson St.,Lipscomb,0
30,Stony Brook,East Texas A&M,0
30,Belmont,Connecticut,0
30,East Carolina,Quinnipiac,0
30,USC,UCLA,1
31,Arkansas,Auburn,1
31,Missouri,Arkansas Pine Bluff,0
31,Oklahoma St.,UCF,1
31,TCU,Baylor,1
31,Lehigh,Wake Forest,0
31,Liberty,Binghamton,0
31,East Tennessee St.,Northern Kentucky,0
31,Howard,Norfolk St.,1
31,USC Upstate,Charleston Southern,1
31,Eastern Kentucky,North Carolina,0
31,Elon,Hofstra,1
31,Middle Tennessee,UMKC,0
31,East Carolina,San Francisco,0
31,Abilene Christian,N.C. State,0
31,Georgetown,Bowling Green,0
31,Pacific,Portland,1
31,Miami OH,Loyola Chicago,0
31,Green Bay,Wright St.,1
31,Oral Roberts,Rutgers,0
31,Southern Utah,Cal Baptist,1
31,Northeastern,Stony Brook,1
31,Illinois Chicago,Valparaiso,1
31,William & Mary,Cincinnati,0
31,Western Michigan,Ohio,1
31,Cal St. Fullerton,UC San Diego,1
31,McNeese St.,Canisius,0
31,Oakland,Murray St.,0
31,Texas Tech,Kansas St.,1
31,Western Kentucky,Iowa St.,0
31,Memphis,Marshall,0
31,Iowa,Oregon,1
31,Seattle,Utah St.,0
31,UTSA,Temple,1
31,Florida Gulf Coast,West Georgia,1
31,Chicago St.,Iona,0
31,Mississippi,Oklahoma,1
31,Merrimack,Illinois,0
31,Pittsburgh,California,1
31,Eastern Illinois,Little Rock,1
31,Texas Southern,Alabama St.,1
31,Indiana,Michigan St.,1
31,Virginia Tech,Syracuse,1
31,Southeast Missouri St.,Fairfield,0
31,Notre Dame,Florida A&M,0
31,USC,Penn St.,1
31,Wisconsin,UCLA,1
31,Bellarmine,Gardner Webb,0
31,Southern,UT Rio Grande Valley,0
31,Mississippi St.,Alabama,1
31,George Mason,La Salle,1
32,Penn,Cincinnati,0
32,Massachusetts,Albany,0
32,Vermont,Maine,1
32,UC Riverside,Cal St. Bakersfield,1
32,Virginia,FIU,0
32,USC Upstate,Rice,0
32,Utah Tech,Marquette,0
32,Eastern Illinois,Tennessee St.,1
32,DePaul,Old Dominion,0
32,Western Illinois,Connecticut,0
32,Seattle,Western Kentucky,0
32,SIU Edwardsville,Montana St.,0
32,Wyoming,Jackson St.,0
32,Louisville,Florida St.,1
32,IU Indy,Milwaukee,1
32,Coppin St.,Rutgers,0
32,South Dakota,Furman,0
32,Indiana St.,Arkansas Pine Bluff,0
32,Nebraska Omaha,Oral Roberts,1
32,North Dakota St.,St. Thomas,1
32,South Dakota St.,Butler,0
32,Illinois Chicago,Davidson,0
32,George Washington,Rhode Island,1
32,Boston College,Notre Dame,1
32,Houston,Kansas St.,1
32,Stanford,Syracuse,1
32,New Orleans,Arkansas,0
32,Hofstra,Stony Brook,1
32,Bradley,Murray St.,1
32,Grambling St.,Alcorn St.,1
32,VCU,Georgia Tech,0
32,Seton Hall,Utah Valley,0
32,Western Carolina,Idaho,0
32,Valparaiso,Belmont,1
32,Oregon,Iowa,1
32,Fairfield,Manhattan,1
32,Northwestern,Maryland,1
32,Longwood,Southern Illinois,0
32,Washington,Tulsa,0
32,Sacred Heart,Mount St. Mary's,1
32,LIU,Loyola Chicago,0
32,Fairleigh Dickinson,Queens,0
32,Northern Kentucky,Duquesne,0
32,Montana,Sacramento St.,1
32,Lehigh,Loyola MD,1
32,Saint Mary's,Central Arkansas,0
32,Columbia,Dartmouth,1
32,Florida A&M,Bethune Cookman,1
32,West Georgia,North Alabama,1
32,Saint Peter's,Morehead St.,0
33,Vermont,UMass Lowell,1
33,Louisiana,Southern Miss,1
33,East Tennessee St.,The Citadel,1
33,Sacramento St.,Idaho St.,1
33,San Diego,UC San Diego,0
33,Grand Canyon,Tarleton St.,1
33,Abilene Christian,Southern Utah,1
33,Kennesaw St.,Sam Houston St.,1
33,Youngstown St.,IU Indy,1
33,Rutgers,Wake Forest,0
33,Georgia Tech,Pittsburgh,1
33,Oregon,Bowling Green,0
33,Long Beach St.,Chicago St.,0
33,Akron,Maryland,0
33,Siena,American,0
33,Illinois,USC,1
33,Michigan,Jackson St.,0
33,Incarnate Word,Kentucky,0
33,Kent St.,Central Michigan,1
33,Cincinnati,Houston,1
33,Bellarmine,Xavier,0
33,Winthrop,SMU,0
33,Georgia St.,Le Moyne,0
33,East Texas A&M,Wofford,0
33,Cal Poly,UC Riverside,1
33,Rhode Island,Iowa St.,0
33,Cal St. Fullerton,Indiana St.,0
33,Louisville,North Carolina,1
33,San Francisco,Baylor,0
33,Monmouth,Gardner Webb,0
33,Army,Utah St.,0
33,UTSA,Southern Illinois,0
33,Detroit Mercy,Little Rock,0
33,North Dakota,St. Thomas,1
33,Norfolk St.,Florida,0
33,Duquesne,Merrimack,0
33,Middle Tennessee,Louisiana Tech,1
33,Hawaii,Arkansas St.,0
33,North Alabama,North Florida,1
33,Northwestern,Wisconsin,1
33,Auburn,Arkansas,1
34,California,Stanford,1
34,Georgia St.,Nebraska Omaha,0
34,UCLA,Oregon,1
34,North Dakota,UNC Wilmington,0
34,Norfolk St.,Utah Tech,0
34,San Francisco,San Diego,1
34,Brown,Cornell,1
34,LSU,Massachusetts,0
34,Purdue,Minnesota,1
34,Vanderbilt,Virginia,0
34,Morehead St.,Austin Peay,0
34,Providence,Georgetown,1
34,Youngstown St.,Towson,0
34,Sacred Heart,New Orleans,0
34,Arkansas Pine Bluff,Southern,1
34,Creighton,Stony Brook,0
34,Boise St.,Houston,0
34,Jacksonville St.,UAB,0
34,UNLV,Air Force,1
34,Weber St.,Oklahoma,0
34,Mississippi,Missouri,1
34,Northeastern,Campbell,1
34,Appalachian St.,Troy,1
34,Boston College,Louisville,1
34,Stetson,Cincinnati,0
34,Hofstra,Wichita St.,0
34,Lamar,Southeastern Louisiana,1
34,Kansas,Arizona St.,1
34,Ball St.,USC Upstate,0
34,Siena,Marist,1
34,Loyola Marymount,Detroit Mercy,0
34,Rhode Island,Fordham,1
34,Auburn,Tennessee,1
34,South Dakota,Virginia Tech,0
34,Southeast Missouri St.,Xavier,0
34,Utah Valley,Grand Canyon,1
34,Miami OH,Ohio,1
34,Manhattan,Mount St. Mary's,1
34,Nebraska,Lehigh,0
34,UC Santa Barbara,Hawaii,1
34,UC Davis,Drexel,0
34,Illinois St.,Missouri St.,1
34,Boston University,Western Illinois,0
34,Saint Francis,SMU,0
34,SIU Edwardsville,Tennessee Tech,1
34,Houston Christian,Northwestern St.,1
34,Navy,Indiana,0
34,Oregon St.,Marshall,0
34,West Virginia,Duquesne,0
34,Pittsburgh,Syracuse,1
35,Alcorn St.,Duke,0
35,USC Upstate,Arkansas St.,0
35,Furman,VMI,1
35,Ohio St.,George Washington,0
35,Hawaii,UC Irvine,1
35,Louisville,Virginia Tech,1
35,Stonehill,Central Connecticut,1
35,UMBC,Binghamton,1
35,Portland St.,St. Bonaventure,0
35,Seattle,Tarleton St.,1
35,Kansas St.,Cincinnati,1
35,Charlotte,North Texas,1
35,New Orleans,Cal Poly,0
35,Notre Dame,North Carolina,1
35,Queens,Central Arkansas,1
